state,county,year,hispanic_or_latino_exposure,white_exposure,black_exposure,native_american_exposure,asian_exposure,hawaiian_exposure,some_other_race_alone_exposure,two_more_races_exposure,proportion_high_poverty_neighborhood
1,67,2019,0.964220948072402,0.2720958434513994,0.6785587737713177,0.9927127753829103,0.9895865237366003,0.9940642458100558,0.9743319371536568,0.9836430474056619,0.0
1,69,2019,0.950293844579679,0.2385367328993484,0.5449773334908038,0.9942727202076038,0.9839353221843635,0.9937162999245077,0.9879681033823257,0.9736209225594581,0.1722531109346042
1,71,2019,0.9555210597509162,0.08373349029820439,0.9392537724081024,0.9824356086558199,0.9769790622080571,0.9931545997758116,0.9906237580069743,0.9611485217462495,0.0
1,73,2019,0.9095000440041309,0.2802659263323207,0.3175989250170912,0.9864143852560296,0.9463832300927525,0.9934696528207694,0.9275098390908852,0.9672620428435993,0.22572691143622423
1,75,2019,0.9745443471354714,0.12452717934937192,0.8930388906850198,0.9993319973279893,0.9972492300049797,0.0,0.9793335203463941,0.9904411528487891,0.0
1,77,2019,0.9261070099404367,0.11215450391897226,0.7470471667737989,0.9885392160360174,0.9837386169138045,0.9951867043065982,0.9922961230323144,0.9765258450234591,0.07013282732447818
1,79,2019,0.9643616041489667,0.19183770485695395,0.6198133596445775,0.9316969774099986,0.9908091419809312,0.9956806910894257,0.975579790040885,0.9408543670417452,0.0
1,81,2019,0.9511136263251783,0.25793464499024243,0.6504111205720156,0.9934088662321394,0.9195063634897102,0.9978840846366145,0.9856423403877063,0.9714167961085735,0.25549748545508333
1,83,2019,0.9031384505905595,0.18339530595332856,0.7941579509747592,0.989131238454226,0.9554442825504841,0.9829764734685063,0.9366022151171823,0.9720198685726579,0.0
1,85,2019,0.9875009993974925,0.7008100815744276,0.23659274038167738,0.9961458642158316,0.0,0.0,0.0,0.9881766293062911,0.0
1,87,2019,0.9516591383886623,0.6274690501350721,0.1266753938471057,0.9927183247937965,0.9911492476588237,0.0,0.9920692141312184,0.9883272590765964,0.10062578222778473
1,89,2019,0.8906711507745855,0.24864171307562766,0.5573694385232645,0.9867723345443311,0.9553261226807397,0.9938325433532275,0.9285252380312915,0.9596115580071519,0.18690676234161407
1,91,2019,0.9739484882754621,0.5124345271397481,0.4366637158711336,0.9972759021628255,0.0,0.0,0.9964747592486376,0.986618304181651,0.0
1,93,2019,0.958472998248383,0.06924003459564768,0.9466052431318981,0.9903670841800243,0.9947931550985024,0.0,0.9722762563740515,0.9782725371172555,0.0
1,95,2019,0.7504358695197406,0.0683518807548125,0.9330593686084234,0.9907605645951525,0.9875991046323427,0.9947372242903756,0.9657672655919158,0.9664359695848359,0.0
1,97,2019,0.9321774547684774,0.27470023378787306,0.3907843776652585,0.8909280700736382,0.9443752264296721,0.9977247905237892,0.9632395930846892,0.9642459261728559,0.10164536217633563
1,99,2019,0.9920771750885672,0.3933814255975147,0.4854804417550445,0.9562385224135728,0.9931245733382921,0.9991913176926823,0.997454671959036,0.9728328461705876,0.08076333276537741
1,101,2019,0.8857766175843292,0.4766777188777249,0.2993897701595711,0.9909550494461911,0.8947823021608073,0.9940795306886637,0.9493641770142643,0.9638089993897943,0.20147495405494556
1,103,2019,0.8086107818058211,0.16623136611097916,0.7230498452388506,0.9807206358073327,0.9790576143586144,0.9926131806948203,0.8726696828556628,0.9610593289817233,0.061076725446689246
1,105,2019,0.9812765957446808,0.6877853076377545,0.2936410850294625,0.9994893617021277,0.9986382978723404,0.0,0.9920034935232503,0.0,0.42381316998468604
1,107,2019,0.8594901503817972,0.37203815554558933,0.5120788040693691,0.9943502824858758,0.9982576758856919,0.9972948602344455,0.9484896205555886,0.9769432545707086,0.0
1,109,2019,0.9607881115312759,0.3992882516092968,0.586969721651266,0.9844691708256731,0.950207843725831,0.998766954377312,0.9978517724037603,0.9670380612292968,0.0
1,111,2019,0.9548194620290648,0.2051741529404496,0.7052733069475252,0.9922654182780378,0.9894745286402477,0.0,0.9825819677457297,0.9765092312019129,0.0
1,113,2019,0.9058740803503005,0.4170633386571635,0.46011104401400127,0.9885344411428467,0.9820918650676207,0.9933081175443701,0.9129083201089865,0.9579097359875659,0.19201698513800425
1,115,2019,0.9496188228468039,0.12197899844346859,0.8533238535495169,0.9881018761278205,0.9785750104878663,0.9984305892424026,0.9819627327408206,0.9835785338416209,0.0
1,117,2019,0.8868303511369202,0.1890029345758927,0.8354370403254344,0.97129704809344,0.9547176155525551,0.9934079389492849,0.9024722748284355,0.9663648148276873,0.0
1,119,2019,0.9742388317816276,0.705800165578732,0.2626823121906455,0.9908350305498982,0.9556275303643724,0.0,0.9919028340080972,0.9947074641268958,0.0
1,121,2019,0.9453445432799678,0.31057819557865696,0.576743575819595,0.985458081698957,0.964159690049337,0.9839935556774977,0.9766318975232027,0.9730432380766205,0.10864669350986146
1,123,2019,0.9420146848158033,0.2470866788831387,0.5897945851333131,0.9903647141591572,0.9851507050871627,0.0,0.9738110256064167,0.9774525287995671,0.10031804929764114
1,125,2019,0.8989642179194106,0.24295569862786695,0.4364753234238142,0.972527442234548,0.9478531569795451,0.9894726024713264,0.9523802690022228,0.9785513280582542,0.2464819131485798
1,127,2019,0.9379560404237312,0.08721288549265908,0.868374856875998,0.9945373922526981,0.9745495352444484,0.0,0.9585420456545514,0.9758035010493709,0.0
1,129,2019,0.9638770735344705,0.300735908314462,0.7501429345738813,0.731012362430621,0.9930118931625664,0.0,0.9936278674596432,0.9612035852799932,0.0
1,131,2019,0.9889733748239903,0.6870192882774768,0.28672164030397107,0.9979184134936914,0.9990482233502538,0.0,0.0,0.9469194280330699,0.20604307296689167
1,133,2019,0.9517357633323138,0.03897118436443192,0.9781635024500126,0.9926926744509765,0.9927291590127405,0.9970472440944882,0.972970648388146,0.9796946596585414,0.0
2,13,2019,0.9098966026587888,0.8493353028064993,0.9580502215657312,0.5332348596750369,0.8032496307237814,0.9899556868537667,0.9580502215657312,0.9081240768094535,0.0
2,16,2019,0.8533035647075209,0.7086528363382679,0.9662179467216927,0.6175528704518305,0.5369231472368533,0.9733803297071293,0.9449589671309998,0.9131103198158229,0.0
2,20,2019,0.882092944060681,0.33267183439631826,0.9077920191835078,0.8807688449772061,0.8616769247114615,0.9313087219272703,0.9556303219419656,0.8924019837763191,0.0
2,50,2019,0.948324985587814,0.792505435557078,0.9833973469069988,0.14360622582064286,0.9716778356104946,0.9955956057409775,0.9946995455770795,0.9586272219616171,0.0
2,60,2019,0.9634285714285714,0.47314285714285714,0.9942857142857143,0.6582857142857143,0.9977142857142857,0.9977142857142857,0.984,0.8948571428571429,0.0
2,68,2019,0.9968833481745325,0.15761353517364202,0.9884238646482636,0.9781834372217275,0.9741763134461264,0.0,0.9977738201246661,0.9038290293855743,0.0
2,70,2019,0.9192628345765687,0.7808260948966683,0.9840218534860945,0.2611266594517348,0.9852290310328299,0.998683633172444,0.9863975427819219,0.9248392495017237,0.0
2,90,2019,0.90036703139179,0.23700676214109404,0.9209403803021389,0.8828305362876021,0.9532187094539859,0.9706615723206832,0.9804376493574654,0.9201322801227377,0.0
2,100,2019,0.9551231135822081,0.18387609213661638,0.0,0.9118347895154885,0.9868943606036537,0.9984114376489277,0.9972200158856235,0.9217633042096902,0.0
2,105,2019,0.9293662312530238,0.5290390045379713,0.9671020803096275,0.6201349926708981,0.9835510401548138,0.0,0.988388969521045,0.88027381306212,0.0
2,110,2019,0.9248865293277864,0.2993347840708527,0.986333891480776,0.8580641896219428,0.9111193242175895,0.974935325610032,0.9706749731415746,0.8826877998562296,0.0
2,122,2019,0.9470705435935605,0.16500748462301182,0.9893248980774266,0.8493797837591788,0.9726346956877298,0.9868288045240273,0.9716232784295926,0.9381339082955776,0.0
2,130,2019,0.9432436914783484,0.3139252188112004,0.9917700576461063,0.8363259655499822,0.855985494989703,0.9967173233989998,0.9880668361967144,0.9046594554812175,0.0
2,150,2019,0.8977990940464614,0.41330212374702446,0.9832326093401048,0.814395360288179,0.6297065503674903,0.9882684230622375,0.9782067648264088,0.9021837001256541,0.0
2,158,2019,0.9887272727272727,0.964,0.9951515151515151,0.07878787878787878,0.9986666666666667,0.9993939393939394,0.9946666666666667,0.9693333333333334,0.0
2,164,2019,0.9985642498205313,0.7896625987078248,0.9885139985642498,0.3015075376884422,0.9834888729361091,0.9964106245513281,0.9992821249102656,0.9411342426417804,0.0
2,170,2019,0.9433723231722697,0.16974329564521945,0.9787335097850616,0.9305771954755677,0.9797117923252131,0.9912524528164313,0.9924516536815582,0.9174966723039204,0.0
2,180,2019,0.9420483748738057,0.7492514063046978,0.9845638226967519,0.2051268186806544,0.9815206485995969,0.9970514732850722,0.9979161999066762,0.91350729857305,0.0
2,185,2019,0.9754356192953408,0.34987233809527296,0.9804632018160256,0.3452111042800466,0.8976284388074435,0.9653341263258252,0.9857008914039662,0.9026820072478272,0.0
2,188,2019,0.977417292904277,0.8511570178185244,0.9805277003698581,0.16270878483386816,0.9819705642496088,0.998193315266486,0.9949470811347235,0.9400326978434007,0.0
2,195,2019,0.8830211851396991,0.23856309487258212,0.9898679766656432,0.9223211544365981,0.9530242554498004,0.9941664108074916,0.9963156278784158,0.9057414798894688,0.0
2,198,2019,0.9571237171398193,0.442128357344559,0.9933646540938049,0.49415420987457537,0.9831908045315131,0.9877683671538489,0.9933917299819547,0.8906007375266343,0.0
2,220,2019,0.9294821171340698,0.3509337377482111,0.9863505765415045,0.8545311006326242,0.9282431868104276,0.997595431319507,0.9872012045925089,0.8584178503018516,0.0
2,230,2019,0.943089430894309,0.15085817524841916,0.960252935862692,0.940379403794038,0.991869918699187,0.0,0.996386630532972,0.960252935862692,0.0
2,240,2019,0.9103526983381801,0.2029613614440698,0.9920529226660877,0.6568191710573084,0.962110257646777,0.9975202885482417,0.9681970924796086,0.9571603663581602,0.0
2,261,2019,0.9392591551467289,0.2642298213917301,0.9960285919533989,0.7593140324434977,0.9132984158657149,0.9908820280672644,0.9706062579393658,0.9211901776309459,0.0
2,275,2019,0.9496402877697842,0.36970423661071145,0.9996003197442046,0.7553956834532374,0.9928057553956835,0.9964028776978417,0.9864108713029577,0.8996802557953637,0.0
2,282,2019,0.9229583975346687,0.5485362095531587,0.9922958397534669,0.613251155624037,0.9506933744221879,0.987673343605547,0.9907550077041603,0.9167950693374423,0.0
2,290,2019,0.9659606738887825,0.7090971364971481,0.9978052353184311,0.2824387309060771,0.9908794845662885,0.9982238010657194,0.9955717734686803,0.9194592378083849,0.0
4,1,2019,0.7608900502793177,0.1956617558804546,0.9817873239317177,0.06320049115372366,0.9878542478798359,0.9980874293763826,0.9789403702558676,0.9589383739252363,0.6650242358690862
4,3,2019,0.5022709525163027,0.13910472037244173,0.9198991744320322,0.9673508266859264,0.9532008068594047,0.9768221058992848,0.9459310782523813,0.9363585656471825,0.04944547134935305
4,5,2019,0.7973268959672293,0.20632040471394283,0.9632548570817818,0.278199076901416,0.964125089468175,0.9913532287600454,0.9539849571574617,0.9479859595862477,0.14255290829229336
4,7,2019,0.6173418741863913,0.09507026568223423,0.9845102479083666,0.17682166225226542,0.9833478490295309,0.9918789221114802,0.9484149173822343,0.9441365641562689,0.36729128178059295
4,9,2019,0.6138621089192036,0.08463389283166438,0.958690900310819,0.19352167095788078,0.9817527617868214,0.9944054410463554,0.9638466283755889,0.9427851564179353,0.26331553587706735
4,11,2019,0.5114914634746324,0.08320614411420178,0.9719449151609868,0.9345429538483785,0.9920034544265314,0.0,0.9837682582026273,0.9885264414963371,0.0
4,12,2019,0.6201041862239737,0.15596074679969035,0.9583644925619264,0.5790984931921381,0.9776766063389369,0.9946062567421791,0.920775005696095,0.9430032681627544,0.0
4,13,2019,0.5131362791646029,0.20319393091135335,0.8928135411342701,0.8679898420856264,0.9077098115085037,0.9799039082652266,0.839693296455459,0.9472448083111841,0.10984957933203025
4,15,2019,0.7973047362990381,0.08965439063409027,0.9698821705617526,0.6784770549918596,0.9768029337827548,0.9704563073429068,0.9520874023336245,0.9569834800050684,0.0
4,17,2019,0.7844993934389717,0.18553747237618484,0.9678442464551922,0.13801252991296314,0.9856110476271603,0.9906741751931802,0.8909906336075262,0.9471341731357728,0.43707649260020903
4,19,2019,0.4795640375178919,0.2110480125529831,0.933105921538319,0.6937129504931976,0.9486665399968092,0.9707740798511277,0.829589462243421,0.9338043571092397,0.10469959421533401
4,21,2019,0.6137032674708457,0.1746202948066528,0.9109216083426055,0.6430147532521051,0.9683961074342493,0.9700091843614336,0.9187198267665074,0.9438232952764929,0.06515128763420677
4,23,2019,0.1118610075659115,0.13815621152463076,0.9784648443320949,0.9809978473131886,0.960570974066421,0.0,0.8598438568146519,0.9718186285060222,0.043620095069437974
4,25,2019,0.8022604641727221,0.08414842156127043,0.9876182009779036,0.9308861305292776,0.9841201841284892,0.9932338617088238,0.9453963940867277,0.9661764608737969,0.0
4,27,2019,0.25779458223479346,0.22968211967249688,0.9458815709947053,0.927489434373029,0.969612387927142,0.9954555611596447,0.8107155729090332,0.9512556288341874,0.09647041001817815
5,1,2019,0.9507924482387135,0.23517088380347798,0.6254773113156322,0.9898305084745763,0.9965156794425087,0.0,0.9863395074281461,0.9821234766569276,0.0
5,3,2019,0.9149543240632099,0.26220887606833954,0.7038723526525504,0.9883214695067221,0.992501035030131,0.0,0.9699773451679894,0.9894809682037532,0.0
5,5,2019,0.9518859910607541,0.032713470624922455,0.9951309437360816,0.9923032016277786,0.9914700239167311,0.9973835484039565,0.9821369457497019,0.9756704832424675,0.0
5,7,2019,0.7026515548383887,0.11784229250396107,0.9643003993741528,0.9595915553804876,0.8858620419563691,0.9559001183021993,0.966640857683556,0.9601944679302019,0.0
5,9,2019,0.9681080691628328,0.03762962785471952,0.9897424002980018,0.9871748283001325,0.9935226540867641,0.9946037099494098,0.998875434378847,0.9538589926045602,0.0
5,11,2019,0.7986447858142826,0.33392606260952384,0.7037111652237763,0.9546790631745644,0.9953550099535501,0.0,0.914405494831999,0.9963575772944939,0.0
5,13,2019,0.9431646988897271,0.2369386336512182,0.7807925126827233,0.9967260822117133,0.0,0.9934506753990995,0.9963160049119935,0.9853562137647399,0.0
5,15,2019,0.790876533088686,0.07766698622485596,0.9834312730864352,0.9773124259702228,0.9809575060315008,0.9707279035257704,0.9734427623783752,0.9747335895333993,0.0
5,17,2019,0.9132454533959548,0.3613013723315984,0.2890580529141248,0.9972880646929781,0.9877777203225505,0.0,0.9803447086639208,0.9839409818577245,0.0
5,19,2019,0.9442955883045082,0.2759452204211886,0.7074129940899812,0.9933565898376052,0.9876807602708149,0.9986002799440112,0.9505428438309704,0.9840860790504573,0.0
5,21,2019,0.9713791032905151,0.040864861700467915,0.9829922031165824,0.9923649550007534,0.9980601357904947,0.0,0.9716456280105553,0.9773228525418246,0.0
5,23,2019,0.9664122550347067,0.030633641606437022,0.9913762161116256,0.9719694978528874,0.9852158365478841,0.0,0.9990617917749236,0.9870546916329331,0.0
5,25,2019,0.9789024988570993,0.14177423403634004,0.8697044662507969,0.9974579503362615,0.0,0.0,0.0,0.9844540202435852,0.0
5,27,2019,0.9632428494270545,0.34639112746275463,0.5547382887469936,0.9940997201492748,0.9636505541109363,0.0,0.9752128430987812,0.9796721693006907,0.0
5,29,2019,0.9407286688657908,0.14047100018524983,0.8367719283844648,0.9957665058930123,0.9844854002263825,0.0,0.9961076211223041,0.9545885109577594,0.0
5,31,2019,0.923232530122189,0.18468460727913655,0.759425328741382,0.9771720414708864,0.9463751014308701,0.9991039426523297,0.9404866936369538,0.9624370348581627,0.11389375364856975
5,33,2019,0.8427100761165762,0.11180376723791399,0.964568573043175,0.9604431862794545,0.9474057226017012,0.9968899025502799,0.9033930725826734,0.9634211507317039,0.0
5,35,2019,0.9458585326497772,0.4267671389096242,0.3774810337578394,0.9847242663426667,0.9798178557774488,0.9921348344947406,0.9741089887863111,0.8965331617453323,0.11956827780384796
5,37,2019,0.970837800119169,0.2220117945280046,0.6491000933737577,0.9931252435476283,0.9943946188340808,0.0,0.9978632478632479,0.9063078563446891,0.0
5,39,2019,0.9826161557638398,0.41174658528073904,0.5069823010881152,0.9911523643415325,0.9969016266460109,0.9902227050516024,0.9868226324987082,0.9802682507666,0.0
5,41,2019,0.9010907578210525,0.45031871778716925,0.45531617429460036,0.9853471387369692,0.9877902801053388,0.0,0.9680798247416618,0.9714479794121839,0.0
5,43,2019,0.9536207196289481,0.29952716421439074,0.6669052375677336,0.9995345228859581,0.9883136209763084,0.0,0.9849863101718608,0.9802294368579876,0.0
5,45,2019,0.9365064969593662,0.16548491537156265,0.8213910732173834,0.9816385669543537,0.965305684952002,0.9755880617831081,0.9605806162340857,0.9658134739867485,0.08150470219435736
5,47,2019,0.9560384296938083,0.05915326650815769,0.9882932098319857,0.976599882606434,0.9856701873820566,0.9944002357795462,0.9919352096525229,0.9743987777828892,0.0
5,49,2019,0.9719438877755511,0.04041654367604346,0.9916976810764386,0.9927466597364687,0.9984747378455672,0.9982840800762631,0.9902662467792729,0.9698015962995876,0.0
5,51,2019,0.8936850907909929,0.12440046628880332,0.8171598216626114,0.978265287781794,0.9844477296768304,0.0,0.9489848503033729,0.9446180734274945,0.0
5,53,2019,0.9379232558271242,0.0520273426243936,0.9681558234170513,0.9940867546370741,0.9986871717929482,0.9978300784510098,0.9917000910100535,0.9724386340127754,0.0
5,55,2019,0.9561128244139172,0.05195456575927272,0.956897086063415,0.9946119282073693,0.972490930265837,0.9925668979187314,0.9831746355637447,0.9789948314921065,0.11495997791885178
5,57,2019,0.8093357939549932,0.3486877592391628,0.6030340638376269,0.9924552013029309,0.9978857711411624,0.9836835046937863,0.8613012117195221,0.9727374123723805,0.0
5,59,2019,0.9527057319226268,0.13327263524841912,0.7549570542185409,0.9901717612039058,0.9935068012854623,0.9986572675394427,0.9467368833228245,0.9733199481720399,0.0
5,61,2019,0.8592203670161961,0.29162395567071947,0.7269690088756243,0.993978455265673,0.9957569794806276,0.9974678202152353,0.9003483797127949,0.9645463899935475,0.0
5,63,2019,0.8482586176731239,0.08292095182879919,0.9658942243426788,0.9934381915845152,0.9818198361606667,0.9981592268752876,0.9010399648099032,0.9692343867346485,0.0
5,65,2019,0.9591298744103155,0.05936496192979011,0.9388504190842712,0.9710752829518479,0.0,0.0,0.9928105058829023,0.9446518093762846,0.0
5,67,2019,0.9594487998173612,0.2107391347509057,0.8161368793204277,0.9943429068755439,0.9973190348525469,0.9965576592082617,0.9923760319107717,0.891269701587047,0.0
5,69,2019,0.9538309559014063,0.392202548655218,0.272930436476571,0.9865867715099246,0.9237355268907689,0.9841269841269841,0.9704746240776198,0.9717269375495556,0.04434097421203438
5,71,2019,0.7766442195353103,0.08477725647850215,0.9541164066324824,0.9873188405797102,0.9733533655855503,0.989010989010989,0.9377449517019392,0.9730997328121573,0.0
5,73,2019,0.9716218453790482,0.3979185461155198,0.635522676314272,0.9958226909200492,0.9936930623686054,0.0,0.9838203175224434,0.9828168968229386,0.0
5,75,2019,0.9751879251978232,0.03331808051143059,0.9778212424259624,0.9958963695197884,0.9971851816236511,0.9994153377355756,0.9976030903119361,0.9587831473479197,0.0
5,77,2019,0.9533867177007092,0.5053130008306319,0.39357308862651463,0.9931879435082782,0.9948594483762153,0.0,0.9949320582934028,0.9909856989115902,0.0
5,79,2019,0.952773207329283,0.27080088675543884,0.5511755212395982,0.990793563660054,0.0,0.0,0.9689408390144194,0.9865333563613401,0.0
5,81,2019,0.9691221378082912,0.2472501910735099,0.7285140154745937,0.9821481993321095,0.9824414715719063,0.0,0.9859243821441974,0.9749532797327543,0.0
5,83,2019,0.9624136684941123,0.08080378587534873,0.9704966377415027,0.9836853635486155,0.9539092922633481,0.0,0.9767480004109654,0.9669627612070248,0.0
5,85,2019,0.92234534251883,0.10856792694427292,0.8491400596178129,0.9823029569666567,0.9804609610751569,0.9861000709249623,0.9513142302597547,0.9614539926041923,0.0
5,87,2019,0.9106149152804119,0.06323822494316049,0.987203577503011,0.9814393391514169,0.9518723602477867,0.9741566920565833,0.9805521182561358,0.9763413835943875,0.0
5,89,2019,0.9730929992919799,0.03978776007630964,0.9780652534334148,0.9850787365674492,0.9847281500391007,0.0,0.997705820093884,0.9839095687940371,0.0
5,91,2019,0.9300365215617314,0.22799295591849547,0.5690426266908071,0.965798254991991,0.9865395134093355,0.9957711442786069,0.9447931721482651,0.9573407003687924,0.20754493850520342
5,93,2019,0.9423084075513539,0.2692049347372594,0.4264225524002796,0.9958385411914985,0.9817343742170336,0.9949678561389688,0.9546604517124821,0.9366731432627794,0.2842168313866427
5,95,2019,0.9909706069849968,0.4380251735129441,0.5503719041990811,0.9890510948905109,0.9906774394033562,0.0,0.9942648592283628,0.9811748734027409,0.0
5,97,2019,0.9227877011549643,0.07625342625530238,0.9941896450495836,0.974473452466623,0.9834254143646409,0.0,0.9258457374830853,0.9620677290698307,0.0
5,99,2019,0.9992556754745069,0.3710740196014396,0.6541163232426133,0.9951618905842947,0.998046875,0.9986979166666666,0.0,0.9719454544265401,0.0
5,101,2019,0.9913157894736843,0.05795671594728992,0.9995014955134596,0.949463226860771,0.986578947368421,0.9850448654037887,0.0,0.980114618550364,0.0
5,103,2019,0.9617027979484947,0.40609682620919485,0.5506208022412372,0.9940883634100809,0.9977797142422349,0.0,0.9973539185962195,0.9792902034076507,0.3290346352247605
5,105,2019,0.9701296971034058,0.03781330441434743,0.9928269390967929,0.9952199976047985,0.0,0.0,0.9789250891450723,0.977861268567122,0.0
5,107,2019,0.9630513275002789,0.5596970734019497,0.32166391301812025,0.9988823607798225,0.0,0.0,0.992430181503694,0.9888578814295583,0.6639421565545426
5,109,2019,0.895475587818747,0.0895993586917518,0.9290185219903845,0.9945715173712052,0.9874892983269045,0.0,0.9504426566504005,0.9832655624233638,0.0
5,111,2019,0.9600023006288546,0.11156774450968132,0.8915209361957546,0.9954543194840954,0.9960864818349309,0.0,0.9793290440492061,0.936740323599412,0.1766
5,113,2019,0.8233127402794808,0.07937958348960078,0.9895542787718429,0.973214091770813,0.9861873601918806,0.0,0.8793408603340439,0.9426019448776719,0.0
5,115,2019,0.7867047290294584,0.08405829004125023,0.941823840026092,0.9839751937402541,0.970318978652226,0.0,0.9554531190792162,0.9648001748983581,0.0
5,117,2019,0.9820353737077814,0.1412019296852232,0.861967716573069,0.9941502848190983,0.9931451612903226,0.0,0.985584187254796,0.9887877185159992,0.0
