FIPS,transit_trips_index,transit_low_cost_index
2090.0,60.416318873631575,81.1546634448063
2100.0,5.2954142250416645,30.288694156228157
2105.0,45.511666039460245,45.25563141766572
2110.0,84.1910381162303,88.96206297152482
2122.0,43.92485102124369,61.51799117499887
2130.0,31.18380732218698,63.88635019622601
2150.0,69.12746626525455,75.26208268372667
2164.0,21.83619160260201,25.280898876404496
2170.0,40.980603641381286,78.60878895399888
2180.0,22.06400193537982,28.646309338207622
2185.0,39.27611418740928,74.49196279769905
2188.0,46.727998494704586,48.16407720015053
2195.0,39.95484113757325,55.464759959141986
2198.0,52.79241259430497,30.47506406465602
2220.0,66.49575291650987,71.72867050158592
2230.0,36.57061448309231,66.29482285898608
2240.0,36.26081931078974,56.85850223106284
2261.0,56.66003619877068,84.12540544415175
2275.0,30.99564539540885,36.761464437395844
2282.0,35.32874576635665,75.82119240901027
2290.0,5.2954142250416645,11.310547820009676
4001.0,33.9161033008978,3.185984624482555
4003.0,28.04928427730258,23.76782232986908
4005.0,54.76129320008681,39.99287174922893
4007.0,20.03422755049012,10.547282404171819
4009.0,33.97308388437898,23.797107682382666
4012.0,24.961359604322347,9.949733885274986
4013.0,64.61987283793265,57.0731854728975
4015.0,24.426382832042552,14.747230541052504
4017.0,13.717418004821907,6.488898446320091
4019.0,50.94766983684055,38.741394171591956
4021.0,45.400761324848595,42.4801251017442
4023.0,9.187812483199828,10.206709316703401
4025.0,33.076113138422926,24.659964518036663
4027.0,41.306166335143274,26.214827159830115
5001.0,14.723838772109026,5.394871243481533
5003.0,23.460336233843034,3.8834317663412876
5005.0,17.95378384674659,8.428459640760055
5007.0,50.19877689261824,31.96635247830652
5009.0,6.181695300559879,6.892102575130369
5011.0,6.63028869415623,3.0138164614805656
5013.0,13.315144347078114,1.2364926616848555
5015.0,13.951400462340734,6.192677813020805
5017.0,5.2954142250416645,0.9293855169076931
5019.0,9.526907155529273,4.49330681146175
5021.0,6.538850957833809,1.5662240381341503
5023.0,19.400838664587926,10.170344144324037
5025.0,12.638433417558195,3.8573194989516693
5027.0,15.32229450029568,5.142196656093758
5029.0,8.454742576563985,5.4625199362041466
5031.0,15.590164349165287,19.661972632717408
5033.0,22.343006974209597,8.72460424903842
5035.0,30.472017633460563,30.74633084242783
5037.0,9.02527641883053,7.7218070713044105
5039.0,15.667616436392308,3.2112968836800886
5041.0,5.2954142250416645,0.2403096607709263
5043.0,12.227568410300522,2.374065910434923
5045.0,26.274931455298102,32.537175420676306
5047.0,15.693600702471192,6.414529684783972
5049.0,5.2954142250416645,3.834471264985753
5051.0,18.828759206494276,17.337508736089458
5053.0,33.45418257082952,24.07599053814311
5055.0,18.999874558715483,14.8528454264705
5057.0,11.412558464598678,2.056341056932423
5059.0,22.548710898799605,13.106054205995068
5061.0,7.520205006899271,3.510563948174829
5063.0,9.848764851352078,5.892156335680878
5065.0,6.9640073114348695,3.298881780549433
5067.0,9.526907155529273,1.2547712488575882
5069.0,14.260658029138218,9.06190079386413
5071.0,6.346432987473793,2.88514954393133
5073.0,8.200499973119724,0.9663458953819687
5075.0,5.2954142250416645,2.018708671576797
5077.0,5.2954142250416645,0.20025805064243857
5079.0,24.443242298801138,5.632089672598248
5081.0,20.181038653835817,8.594296005591097
5083.0,5.2954142250416645,3.9245201870867157
5085.0,17.089722998763506,24.940695392720823
5087.0,32.0490161819257,24.662652545562068
5089.0,8.131955271221978,2.5274178807590992
5091.0,23.9567093167034,16.233894235076967
5093.0,8.963451785746287,3.866055588409225
5095.0,5.2954142250416645,1.4712470655699514
5097.0,16.910829166890668,3.300897801193484
5099.0,10.039782807375948,1.9264197265379996
5101.0,8.448470512338046,5.744314821783775
5103.0,5.2954142250416645,1.8162105979965235
5105.0,34.98423023851764,24.397433829722416
5107.0,5.2954142250416645,0.38886798200813577
5109.0,5.2954142250416645,2.8905255989821335
5111.0,7.1630173492976565,12.09420384464737
5113.0,10.168808128595236,2.3699442682293066
5115.0,18.938497930218805,11.299245886096056
5117.0,5.2954142250416645,5.970109133917531
5119.0,49.81183807322187,45.13858783616072
5121.0,8.724329337132412,4.224907263050374
5123.0,5.2954142250416645,4.38775693063097
5125.0,24.953855527480602,27.32802383896411
5127.0,9.79786033008978,6.207551565328029
5129.0,5.2954142250416645,3.5992688565130906
5131.0,35.267748218664835,17.68329246153019
5133.0,13.297336164722326,6.855814203537444
5135.0,5.2954142250416645,1.105451319821515
5137.0,7.19584968550078,0.8870490833826139
5139.0,18.84199774205688,11.866297510886511
5141.0,18.703833127251222,3.2207945809365084
5143.0,50.329745376592655,39.650758023762165
5145.0,17.03888955515212,13.618374529078254
5147.0,5.2954142250416645,0.8346325466372776
5149.0,13.222407397451752,7.901904915506335
6001.0,69.66964141712812,92.13079941938607
6009.0,24.00758023762163,29.984947045857744
6013.0,22.47533123830097,89.9680369090616
6017.0,37.20622960717579,49.17415523565731
6019.0,44.95841237414271,22.86321011927162
6021.0,14.710902639643031,11.84568929985843
6025.0,31.127934750051843,22.434277727003924
6027.0,5.2954142250416645,14.716950701575184
6029.0,73.67576243980739,50.07219273925365
6031.0,48.43669695177678,26.175151873555187
6033.0,8.761817721013463,4.6241753515556
6035.0,36.36330036019569,30.169076931347778
6037.0,86.33453488916668,79.65064526966638
6041.0,79.83912155260471,93.70105549880832
6045.0,8.663512714370196,17.125423364335248
6053.0,80.98489328530724,64.70351056394817
6055.0,48.056556099134454,79.61735928175905
6057.0,35.99604859953766,38.125638406537284
6059.0,27.27272727272727,68.9658262100604
6061.0,70.84457824848127,75.09650018816193
6063.0,28.971829471533784,27.387774850814473
6065.0,59.53396253499285,51.21609690644057
6067.0,73.06058814042257,69.82957905488952
6069.0,89.42485171048152,90.71107288138631
6071.0,57.63180934972774,50.94526407950417
6073.0,90.29275026940455,81.11259465267072
6077.0,51.928306061643546,47.784074993138454
6081.0,84.71144024514811,94.34680931132735
6083.0,71.56066878124831,74.09010268265148
6085.0,84.46200622427706,96.23735880388749
6087.0,72.51133451606545,77.76941502547653
6089.0,34.01218828480803,33.41218214074512
6093.0,5.2954142250416645,7.643854273067757
6095.0,37.089851800082435,77.08142931383617
6099.0,48.21523737620464,42.28612066204949
6103.0,18.562846083543896,11.263507338315144
6107.0,33.58981595971542,18.184107983043525
6111.0,73.36048241133989,80.60426858771034
8001.0,77.84367299017916,78.92999740446375
8005.0,81.07989323246566,79.38634399308556
8009.0,5.2954142250416645,4.75377667867319
8011.0,5.2954142250416645,2.580506424385786
8013.0,70.69013477607102,80.6867665961263
8014.0,73.92075694855114,76.32442956215871
8015.0,19.053007902800925,30.99618300091393
8017.0,39.1618730175797,30.210741357991505
8019.0,46.003351074315,65.97584359263838
8021.0,8.701817106607173,2.515993763776141
8023.0,5.2954142250416645,0.3440675232514381
8025.0,5.2954142250416645,0.9354335788398473
8027.0,5.2954142250416645,6.005053491747756
8029.0,17.352369688265608,10.237928836391285
8031.0,91.05067758970775,87.98942778097125
8035.0,65.59984556060036,66.56851293429972
8037.0,76.13482762063484,81.56166719147204
8039.0,37.643521469659845,51.83208276052746
8041.0,59.2771312040091,69.63559768707702
8043.0,9.795416668703051,14.696912678204006
8045.0,58.8086662007419,57.41178789670806
8047.0,61.664695446481375,63.80033331541315
8049.0,49.0394781642564,66.23299822590184
8051.0,42.21043223482609,33.01099403257889
8053.0,15.91312295037901,35.87441535401322
8055.0,5.2954142250416645,2.423256814149777
8057.0,18.117305521208536,15.14703510563948
8059.0,75.0583525975306,75.59351647760873
8061.0,16.982957905488952,4.749744637385087
8065.0,20.27310359658083,19.781194559432286
8067.0,70.81783237460351,57.03698725874953
8069.0,56.51611012222792,65.6072769692011
8071.0,11.57397451749906,13.863501962260095
8073.0,5.2954142250416645,8.59496801247245
8075.0,12.902084117341362,13.169990860706413
8077.0,63.42641941756932,39.66073385005256
8079.0,5.2954142250416645,23.10897263587979
8081.0,57.71598301166603,37.3304302636059
8083.0,42.170447825385736,10.242728885543787
8085.0,16.54032937297278,23.482608461910655
8087.0,37.92336433525079,30.59692131247424
8089.0,5.2954142250416645,4.071824095478737
8091.0,66.48701682705232,49.90054298156013
8093.0,36.66603946024408,57.466802860061286
8095.0,20.27310359658083,15.147035105639482
8097.0,83.18672383205204,67.03201440782753
8099.0,14.705660985968496,11.462824579323692
8101.0,38.581690170846976,24.26756321682847
8103.0,58.10843503037471,37.803075103489064
8105.0,19.794634697059298,12.183484758883932
8107.0,48.82197193699263,53.15776033546584
8109.0,5.2954142250416645,1.5348637170044621
8111.0,35.55857211977851,11.410676845330896
8113.0,77.15109402720284,49.880382775119614
8115.0,25.440836514165905,16.13085317993656
8117.0,73.42857910865007,76.74103542820278
8119.0,31.324256760389222,47.62826371342043
8123.0,50.744058619160256,57.73723522928875
8125.0,5.2954142250416645,10.090855330358583
9001.0,31.150667782838095,90.45779668783808
9003.0,66.01573809981285,82.72725344097658
9005.0,33.471766750891526,75.31015094065151
9007.0,40.40728843730026,74.57223028630479
9009.0,46.84273389181727,73.2877477998708
9011.0,34.13606795333584,69.74099820936011
9013.0,40.87414655126069,72.5538949518843
9015.0,32.77947422181603,63.83936347508198
10001.0,37.894174036342136,45.213042981560136
10003.0,70.84046494124472,74.68815755091937
10005.0,35.162417723534844,38.00612261665786
11001.0,95.34675404908549,98.41109041113006
12001.0,45.46074859498869,22.25107831258038
12003.0,46.932960593516476,35.55118004408365
12005.0,28.92836022640872,37.7114901656593
12009.0,52.463218823360755,40.150350339587476
12011.0,73.89450485364274,59.354452659160444
12015.0,40.11074673404656,32.39341970861781
12019.0,32.57294154692144,40.16681130814779
12021.0,55.32431052093973,65.52705499704317
12023.0,27.856925254914614,16.874540795297744
12031.0,52.75104683738628,51.953449336654536
12033.0,67.27057685070696,66.13085317993657
12035.0,5.2954142250416645,15.066394279877425
12037.0,21.910784366431912,11.252083221332185
12051.0,,
12053.0,18.600344067523253,24.358905435191655
12055.0,31.588206129897433,8.630061705165195
12057.0,47.317497864511466,30.00764594496114
12061.0,21.48635272613427,27.750721814450202
12063.0,24.631068222138595,3.440675232514381
12065.0,40.76931347777001,17.55819579592495
12069.0,42.473858932315466,39.69858251348494
12071.0,44.79320668243643,38.661227890973606
12073.0,61.98860276329229,44.49680124724477
12081.0,69.95474033654105,52.42989288210311
12083.0,39.279319143304946,13.243704846306857
12085.0,20.943766464168593,19.677257495116752
12086.0,77.10128527835529,64.6385565853866
12087.0,50.39976942697226,63.46462854446296
12093.0,10.598892532659535,6.55878716198054
12095.0,67.24454950726388,51.04481562198889
12097.0,49.3488253319714,43.04741680554809
12099.0,62.49528770634735,48.91416880746896
12101.0,34.61765048474096,31.876422414565525
12103.0,77.61202674715389,54.63499146231257
12105.0,58.48151743897387,21.132007450579824
12109.0,52.49448954357293,51.75797000161282
12111.0,16.611061391386297,30.395899018711837
12115.0,71.71119832267082,57.326084619106496
12117.0,63.29719216324775,48.28599844862411
12123.0,23.013547658728026,5.519416518825152
12127.0,58.02095195272982,32.0125750814961
12129.0,26.978724262136446,17.819606472770282
13001.0,26.378151712273535,5.566367399602172
13003.0,27.77942046126552,1.4147984875365125
13005.0,23.091052452377113,4.966578857767504
13009.0,8.368725695751126,2.4753746811700683
13013.0,39.28560134338129,41.74886233187969
13015.0,54.85569772234468,46.22287332222282
13017.0,16.15558303317026,0.7117896887264126
13021.0,10.429798801139723,12.796691038116231
13025.0,50.745479633711454,15.962403455011378
13031.0,12.64201745425873,4.93297851369998
13033.0,38.13370248911349,17.786678135584108
13035.0,28.155072307940436,43.32831568195258
13039.0,25.37309822052578,32.36761464437396
13043.0,9.037148540401054,2.570650323459312
13045.0,35.66465960611436,48.609214558357074
13051.0,54.27533266829541,54.08555294717329
13057.0,42.92833718617278,45.2735874415354
13059.0,89.17004048582997,31.526220674653555
13061.0,5.2954142250416645,0.09676899091446697
13063.0,60.970377936670076,56.09408096338906
13065.0,5.2954142250416645,0.14649750013440138
13067.0,69.70034152097087,57.36770660321036
13069.0,26.243716735659373,3.2074888446857694
13071.0,15.992419762378367,3.138080133940572
13073.0,21.785567084206942,16.28339874200312
13075.0,16.768811712631937,3.3277780764475025
13077.0,39.61077361432181,43.142841782699854
13079.0,5.2954142250416645,7.7683995484113755
13081.0,5.2954142250416645,1.3776141067684533
13085.0,37.12569216708779,40.50454276651793
13087.0,12.504320044237252,2.859677283095379
13089.0,77.12502016020645,65.72211171442396
13091.0,10.996496604125227,3.5849327097109476
13095.0,22.105987756618976,14.26244030825832
13097.0,32.571949536763256,44.9993727935774
13099.0,5.2954142250416645,0.7230794043331005
13101.0,34.90941347239396,6.013117574323962
13103.0,29.159722595559376,23.581169471175382
13107.0,5.2954142250416645,1.4145744852427289
13109.0,16.24688636811641,11.750264322706665
13111.0,5.2954142250416645,5.899682812752003
13113.0,33.88796301274125,41.557865552543255
13115.0,22.501873713304473,15.396231069170854
13117.0,48.33637976452879,40.90514846872032
13121.0,83.85545727782068,70.46708496439334
13127.0,19.743158969947853,21.594000322563303
13129.0,19.98309529356247,12.332670286543735
13131.0,13.326568464061074,3.4276830994749385
13133.0,52.71725982474061,10.625772807913552
13135.0,61.46816595014836,51.52385147520685
13137.0,14.252145941974446,12.273533680984892
13139.0,36.21485404010537,42.30444599752702
13143.0,37.47916778667813,46.44427718939842
13145.0,15.176939411859578,8.48207085640557
13147.0,19.068598462448257,5.781409601634321
13149.0,53.038367112879236,46.082647886314355
13151.0,39.09332831568195,42.63689526847421
13153.0,26.795042381233984,38.31581635395946
13161.0,16.66039460244073,4.251563536010608
13171.0,38.74612476031755,45.523538161030764
13173.0,24.76614160529004,5.23224557819472
13175.0,10.87898500080641,2.950647814633622
13177.0,5.2954142250416645,3.2229450029568305
13179.0,18.279393580990266,24.400301059082846
13185.0,16.11069297349605,15.447758185043815
13187.0,9.945029837105533,12.120316112036987
13189.0,16.770334928229666,18.460297833449815
13191.0,27.175958281812807,13.88635019622601
13193.0,5.2954142250416645,0.47779689264018066
13195.0,28.45456337472896,8.10395498449904
13197.0,46.98268910273641,12.893124025590023
13207.0,5.2954142250416645,10.020966614698136
13211.0,63.936347508198494,40.74189559701092
13213.0,24.02648603121696,11.041969069763274
13215.0,35.67242309206407,30.314273773002146
13217.0,32.276322509542496,47.23099564539541
13219.0,7.642958263892623,8.029586222962923
13221.0,65.81232191817644,6.741573033707865
13223.0,31.425729799473146,42.38481802053653
13225.0,41.93826944787915,34.922853610020965
13227.0,37.26479759152733,43.013816461480566
13229.0,18.40391645610451,4.570990806945863
13233.0,5.295414225041664,6.824133879130922
13237.0,57.50161281651525,16.669130691898285
13239.0,47.22192355249718,3.0804795441105317
13241.0,5.2954142250416645,5.221493468093113
13245.0,35.06852402476294,29.350365778514803
13247.0,41.83027794204612,48.15457950289411
13251.0,12.002714907800657,2.86140530079028
13253.0,27.198806515778724,3.5562604161066607
13255.0,35.19300037632385,49.36269311034109
13257.0,14.009327455513144,7.987473791731627
13261.0,8.61596822751465,4.174506746949088
13265.0,5.2954142250416645,0.3870759636578679
13267.0,34.07276490511263,5.306166335143272
13271.0,5.2954142250416645,0.4381484866405032
13275.0,15.175625943864212,6.963213121484182
13279.0,12.365598623729907,3.6740856226367757
13283.0,19.341030052147733,7.990161819257029
13285.0,19.950316291238824,15.156667204272173
13287.0,5.2954142250416645,2.627546906080318
13289.0,18.60854255147573,8.92828342562228
13295.0,29.222443237818755,22.03913768076985
13297.0,33.708382096909595,42.75411164825713
13299.0,17.680885052262937,6.726596880352054
13301.0,5.2954142250416645,1.8117305521208538
13305.0,19.335877999390714,8.471766750891529
13311.0,11.700535813486729,11.173234413920397
13313.0,23.319236122311228,15.663733729966728
13317.0,13.790477214486677,1.5097754601007114
13321.0,49.04642223536369,6.083006289984409
15001.0,23.914851433533222,37.74495669017469
15003.0,77.60213230100717,87.10485995376592
15005.0,5.2954142250416645,71.71926240524704
15007.0,41.794279050340556,67.22033141311675
15009.0,59.024736178004346,72.20271206165387
16001.0,57.772522709276615,51.45394953251101
16003.0,10.185608300629,9.71184344927692
16005.0,49.11741059864816,29.198088079331022
16007.0,29.803505187893123,12.561152626202892
16009.0,16.308935003494437,12.546368474813182
16011.0,38.849221816031395,22.647303908392022
16013.0,36.56893446588893,33.62856835653997
16015.0,31.69453255201333,27.237782914897046
16017.0,25.670513532725245,16.712064464873453
16019.0,61.52984606562371,47.72208867418802
16021.0,15.27270039245202,6.781893446588893
16023.0,22.388581259072094,32.79393580990269
16025.0,46.40610719853771,26.61953658405462
16027.0,37.44413073824359,42.56482317413413
16029.0,57.027175958281816,38.53153056287296
16031.0,26.611472501478413,17.622708456534596
16033.0,16.237030267189937,2.1450459652706844
16035.0,12.928068383420246,9.510241384871783
16037.0,5.2954142250416645,7.738831245631955
16039.0,17.7130261813881,16.031933767001775
16041.0,17.50040320412881,23.20842965431966
16043.0,18.066232998225903,5.612601473039084
16045.0,29.570542802358293,30.596025303299104
16047.0,11.34213214343315,8.558679640879522
16049.0,23.17886135154024,6.5507230794043325
16051.0,53.2478092575668,26.657840976291595
16053.0,22.913284232030538,17.8334498145261
16055.0,41.131928390946726,37.540777377560346
16057.0,28.241953197600743,17.105071155928638
16059.0,5.2954142250416645,3.348386287475584
16061.0,14.500116481192768,6.4664982169417415
16063.0,48.172141282726734,29.519918283963225
16065.0,34.91994158020178,15.346397147106787
16067.0,29.041986989946775,18.12752002580506
16069.0,44.4283909467233,32.863824525563146
16071.0,5.2954142250416645,6.5077146389979035
16073.0,35.76599824382202,32.026055946812896
16075.0,23.8821165528735,8.736761464437397
16077.0,52.29019945164239,13.620235471211224
16079.0,7.808719961292404,5.625145601490959
16081.0,54.31159615074458,65.39970969302725
16083.0,25.292418994370504,22.798313454729776
16085.0,22.053473827571995,30.248373743347134
16087.0,12.018619070659284,4.354604591151014
17001.0,36.51114187409279,38.13101446158809
17003.0,57.144777162518146,27.51196172248804
17005.0,30.37605505080372,42.683189075856134
17007.0,53.357346379226925,47.49744637385086
17011.0,20.401591312295036,28.589860760174183
17013.0,29.122090210203755,34.02102037524864
17015.0,13.194183108435032,23.659570273999606
17019.0,85.42786678135585,75.67234288479114
17023.0,24.2782646094296,16.91978925864201
17029.0,13.369800906761284,10.227944734154077
17031.0,85.76174022665163,87.29423267708358
17035.0,5.2954142250416645,6.8401340429726005
17037.0,38.300360195688405,65.35670125262082
17041.0,35.5111956346433,31.404225579269934
17043.0,75.50306071890932,73.87186390734587
17045.0,18.618085049190903,16.624375033600344
17047.0,22.971883232084295,14.624213751948819
17051.0,26.95957206601796,13.793421244633546
17053.0,19.47106338368905,20.490833826138378
17057.0,10.047510886511478,15.644656201279501
17061.0,5.2954142250416645,12.083355733562712
17063.0,55.18789312402559,50.05107252298263
17065.0,37.88371592925111,16.25450244610505
17067.0,26.753131552067096,14.798666738347402
17073.0,27.09374943999427,29.071017687221115
17077.0,37.500672006881345,13.536369012418685
17079.0,34.48918516925613,35.279465261724276
17081.0,49.900665164629466,19.113341902439263
17083.0,21.002365464222354,38.98285038438794
17085.0,63.12295037901188,26.440782753615398
17089.0,63.72230584974524,70.48515910136253
17091.0,47.4454778416931,53.30313782413132
17093.0,48.29135530347831,59.17074350841354
17095.0,5.2954142250416645,7.123720946902496
17097.0,55.604895794132936,65.64234897765353
17101.0,12.005402935326059,10.342185903983658
17105.0,30.44594376646417,42.1980001075211
17109.0,21.63768076985108,15.1712273533681
17111.0,41.93130937660802,59.9572219619529
17113.0,76.95016396967905,73.93255440269041
17115.0,48.463364628490154,29.033140935726816
17117.0,29.585102951454225,34.352991774635775
17119.0,45.70326266807639,55.67338076208567
17121.0,40.707296842719664,17.285169000130562
17123.0,25.413956238911886,35.84269662921348
17125.0,7.786879737648514,9.611714423955702
17127.0,64.52475673350895,13.45805781051198
17129.0,17.71275737863556,37.62700930057524
17135.0,7.6786866297510885,16.090532767055535
17137.0,13.26474383097683,30.417047470566096
17143.0,50.59895578036601,55.353206816837805
17149.0,8.073221869791947,6.786194290629536
17153.0,10.762190204827697,1.9877963550346756
17161.0,79.52990238620043,50.31104318508221
17163.0,51.23209407118875,54.9606326150598
17167.0,43.583930299446266,48.44716009891941
17173.0,28.031199039478167,20.33672024801534
17179.0,38.714585237352836,44.97500134401376
17181.0,33.90194075587334,15.286812536960378
17183.0,20.017203376162573,20.45185742702005
17187.0,18.480189237137786,14.42234288479114
17189.0,18.716399655932474,33.0271221977313
17193.0,10.851567120047308,14.1632170313424
17195.0,37.10642796982241,30.267189936024945
17197.0,55.7730889346125,64.29871805523652
17199.0,19.95860437610881,10.381162303101982
17201.0,51.192760521560054,48.455211258286354
18001.0,14.989785495403474,26.210956400193535
18003.0,50.45669900217917,43.22323255938978
18005.0,38.50393348027884,49.908248660466285
18011.0,12.872963819149508,33.15144347078114
18013.0,21.14637653889576,30.46274393849793
18015.0,33.057810511979646,17.554611759224414
18017.0,53.682933713241226,22.41478952744476
18019.0,47.279105228946634,46.372995586747535
18021.0,9.661442933175636,13.202247191011237
18023.0,32.90397693672383,28.1080318262459
18025.0,10.826926867731126,9.50576133899611
18031.0,19.56964679318316,26.074942207408203
18033.0,36.19429062953605,25.299331065150106
18035.0,22.54743088569227,16.574633724249335
18037.0,28.661093489597334,36.62667905719354
18039.0,42.58426966292135,36.984801124363514
18041.0,6.5639712150652425,13.230471480027957
18043.0,46.63137883865264,43.70030882449569
18047.0,18.093919681737543,26.698026987796357
18049.0,23.488880526136587,16.52868125369604
18051.0,33.06979463469706,28.772646631901512
18053.0,5.2954142250416645,7.654158378581796
18055.0,21.019777909192456,16.91934125405444
18057.0,41.95986530538436,46.56616701936846
18061.0,23.982581581635397,29.717488307080263
18063.0,25.885846544752827,40.700415088039975
18067.0,51.85897263587979,27.97779689264018
18069.0,13.923683911856592,20.060450752349038
18071.0,36.15979427629339,38.95579090729889
18073.0,28.75450244610505,53.54326828306722
18075.0,10.286313331848518,11.563894414278803
18077.0,15.970531538242952,24.18264763031173
18081.0,36.400260738669964,46.176280845115855
18083.0,12.671361754744368,29.75108865114779
18085.0,36.39634069852875,35.39415443614143
18087.0,39.89503252513306,28.24848126444815
18089.0,56.678790291802684,72.11184749462528
18091.0,24.30285508345828,29.781254293377295
18093.0,10.080103220256976,20.888064560447766
18095.0,32.83318101177356,44.92607924305145
18097.0,63.04822321380571,60.743063498625396
18099.0,20.63827213590667,22.35014246545885
18101.0,21.73270254287404,19.024066806444097
18105.0,54.37846083543895,41.25215042202032
18107.0,23.17318662676439,29.79827846770484
18109.0,21.527275208528902,39.108319238419774
18111.0,29.18089081232192,47.917450674694905
18113.0,27.847965163163273,24.082038600075265
18115.0,26.63566474920703,41.37546368474813
18119.0,18.879361324659964,15.931401537551745
18121.0,5.2954142250416645,11.438901134347615
18123.0,25.482500940809636,20.728724262136446
18125.0,31.761397236707705,31.067550131713347
18127.0,44.23901940755873,59.23068652222999
18131.0,11.618102969374405,13.199111158898267
18135.0,13.533882586957692,11.053505187893125
18137.0,16.578185760622187,29.960306793541566
18139.0,10.526853394978765,15.08843610558572
18141.0,44.38689676182284,37.128254753328676
18143.0,25.198107628622118,31.458523735283045
18147.0,30.22364389011343,35.076608784473954
18153.0,5.2954142250416645,17.442610612332672
18155.0,17.754421805279286,12.368510653549093
18157.0,62.254333484374875,46.95321680094004
18159.0,32.758095442897336,27.000340483486553
18163.0,50.06974573547293,44.14530447344973
18167.0,15.644051395086285,20.791355303478305
18171.0,31.61321971936993,38.86887801731089
18173.0,12.9083561815673,22.05347382757199
18175.0,26.377166102180883,32.59994982348619
18177.0,20.240175259394654,12.190204827697436
18181.0,26.800810440298907,27.756908230740283
18183.0,21.91145637331326,22.159330911548533
19001.0,9.656290880418615,17.358385749870077
19003.0,15.974947583463255,18.148217837750657
19005.0,27.164668566206114,17.0555346486748
19007.0,9.138755980861244,9.259717219504328
19009.0,13.535114599573498,13.054853681701701
19011.0,24.375993610174568,43.936193906625604
19013.0,45.736540763230046,49.138416440542244
19015.0,35.92375985930096,36.8509373535985
19017.0,21.764622869738186,27.490121498844147
19019.0,21.184568929985844,35.908015698080746
19021.0,32.975153665573536,23.969141444008386
19023.0,24.05892156335681,24.084726627600666
19025.0,11.660327401752594,11.11364980377399
19027.0,19.100899593211835,31.904646703582245
19029.0,7.570560722541799,14.362131068222137
19031.0,41.48567281328961,41.89720982742863
19033.0,13.902967093655768,27.30816036283484
19035.0,24.372009569377994,23.25614214289554
19037.0,10.504811569270469,17.87403903015967
19039.0,7.1398491120549075,17.03403042847159
19041.0,12.872291812268156,22.893930433847643
19043.0,15.508574807806033,19.14054799921151
19045.0,38.78218912961669,29.56427073813236
19047.0,17.536153970216656,20.487608193107896
19049.0,39.37046395355089,58.56513090694049
19051.0,8.062066555561529,10.432234826084619
